uid,label,fold
wzr04hhe,1,3
7icdo5di,1,0
gxl9ysu5,0,2
1epxu7b6,0,0
nbhgfb2f,1,3
lurmw3uq,0,3
hwtek17m,1,4
6j3rtxym,0,2
scnx8eiq,0,0
etk5lp9c,0,3
5so79h4h,0,2
a0mvf4s2,1,1
ni8tndfw,1,0
w41f7v4k,1,1
88k686qe,0,0
7ajul7w8,1,0
cof3138i,1,4
2xog4c8j,1,0
6e07fpy1,0,1
aeldwqxk,1,4
e0qc96mj,1,2
9n6eqv5y,0,4
21id9vvn,0,4
5x48pw5k,1,4
0jjsp49c,1,4
d3irvxd2,0,3
zu4ns7nv,0,4
v28ue1my,0,2
6po0m24u,0,2
s73w1yau,1,4
a8d7204j,0,0
3m9iqbq9,0,4
j2h1tlom,0,0
344mw04i,1,4
3dzxlrgn,1,2
jzm3618l,0,2
eu6zu1to,1,4
zhdv5ojz,1,2
to7d835k,1,1
uc9pbtyj,0,4
r39iixha,1,3
iaw4otuo,0,3
4uw590z9,0,0
2jn67lm8,0,3
e49ite92,1,2
srl3vzzx,0,4
t9qubwrp,0,3
8guucm5f,0,3
yczu80zr,0,2
z79hqtyl,1,4
u58ftyla,0,2
vzme9wt0,1,2
0iv1ggxr,0,2
ed8u8noz,0,3
emdmz5rg,0,4
oi9wm1sa,1,0
v9cng8ta,1,1
na6u48gw,1,3
ghm56vu6,1,1
z5gf3bbt,0,0
873lkmgs,1,3
6rv9777t,0,3
nqetmni3,0,4
gom6736z,0,0
4dsxlsut,1,4
othlqh7p,1,3
pcaduvl9,1,4
11zsb8lv,1,0
6tx0tbkg,0,3
8b350sgn,1,1
z6d86zch,0,1
hxa7hy7a,0,2
i33993n4,1,0
bfiy5pu5,1,0
wh50jyoo,1,0
k63rvwoz,1,3
qxiwe6rg,0,2
l7jy7otk,0,1
ude358tr,1,4
e9qdi3g1,0,2
3iwpfvb7,1,0
1ghlu8m8,1,4
7mhxofkc,1,1
ggxp5cit,1,1
uf8cyotw,1,2
g7nfdinu,0,4
31eiwucx,0,1
67xkwq0y,0,4
wm9q7ftm,1,4
fwg895na,1,4
2fqztio4,1,4
m7pp0pnn,0,4
lo0hhgh5,1,0
xw6t1oxh,0,0
fdxk31wb,0,0
htfnsgpy,0,1
8257ge0q,0,2
uz2z0kdn,1,1
upcj8mo7,0,3
65efuxq9,1,0
njc2goui,0,3
fezac2ex,0,4
va5e742g,0,0
rrdnwt2f,1,1
es5cs9ui,1,1
14nijcp5,0,1
2ay7ov50,0,1
ew25x1fv,1,4
k1pbcd6f,1,1
xnoq37kt,0,0
ll8sn5yz,0,3
7vxuqdrm,0,3
swjjjksl,0,3
66uml3so,0,3
jpx16f1k,1,2
yntl2ug0,1,2
5wh23gxr,1,3
irjutfvj,0,1
839ag77q,1,2
9vjuhbp9,1,1
vrnegn2b,1,4
4jtj27yh,1,0
6uamwjpi,1,0
wujt4ftl,0,2
h33hw8d0,1,1
9jrd4hqf,1,2
ghdiluvn,1,2
hdczp0nw,1,1
ntj5r2sl,1,1
rw4vnzvz,1,0
n2hloiki,1,2
vqa7izq2,0,2
nmnr06dj,1,4
in9rg4xv,1,3
349n1d6d,1,1
zbc7qk4k,0,4
6ilsidbx,1,2
287gt76i,1,4
3hzcd3ge,1,4
q10f7ia4,1,3
1sascebf,0,4
e54ukigd,0,2
ix1cnaq2,1,4
yotos87m,0,3
vz01sosr,0,0
2hvnkvon,0,1
nlhapwf5,1,0
20xkiaip,0,1
rqq5qob8,1,1
67kbqnxp,1,0
vmsr75rm,1,0
g7f9fzja,1,0
hsao2qwk,1,4
bsepr1b2,0,0
0uc87nxp,1,3
0jf6dnob,0,3
k8hup3ft,1,3
j6ac4jrc,1,3
q97rcq6w,1,2
948ju63l,1,4
xsy4vy32,0,3
i3pj7k99,1,1
bv2j3t4h,1,2
8qfdtn0p,1,3
lcfr7cl6,1,4
p3frb7ei,1,3
5r8vo4kv,1,3
fflncc2a,1,1
trd83x9a,0,1
ge9ny3mu,1,1
b6lbu9w3,1,0
ggo9dvws,0,2
3kcvjxzd,0,2
vyb4xz3m,1,0
