uid,label,fold
wzr04hhe,1,4
7icdo5di,1,3
gxl9ysu5,0,2
1epxu7b6,0,3
nbhgfb2f,1,1
lurmw3uq,0,2
hwtek17m,1,0
6j3rtxym,0,0
scnx8eiq,0,2
etk5lp9c,0,0
5so79h4h,0,1
a0mvf4s2,1,0
ni8tndfw,1,3
w41f7v4k,1,0
88k686qe,0,3
7ajul7w8,1,1
cof3138i,1,1
2xog4c8j,1,4
6e07fpy1,0,2
aeldwqxk,1,0
e0qc96mj,1,3
9n6eqv5y,0,1
21id9vvn,0,4
5x48pw5k,1,1
0jjsp49c,1,3
d3irvxd2,0,4
zu4ns7nv,0,4
v28ue1my,0,0
6po0m24u,0,4
s73w1yau,1,3
a8d7204j,0,2
3m9iqbq9,0,0
j2h1tlom,0,4
344mw04i,1,4
3dzxlrgn,1,2
jzm3618l,0,4
eu6zu1to,1,2
zhdv5ojz,1,4
to7d835k,1,1
uc9pbtyj,0,1
r39iixha,1,3
iaw4otuo,0,1
4uw590z9,0,4
2jn67lm8,0,3
e49ite92,1,2
srl3vzzx,0,2
t9qubwrp,0,0
8guucm5f,0,1
yczu80zr,0,4
z79hqtyl,1,0
u58ftyla,0,2
vzme9wt0,1,3
0iv1ggxr,0,1
ed8u8noz,0,0
emdmz5rg,0,2
oi9wm1sa,1,0
v9cng8ta,1,2
na6u48gw,1,3
ghm56vu6,1,0
z5gf3bbt,0,1
873lkmgs,1,1
6rv9777t,0,3
nqetmni3,0,4
gom6736z,0,3
4dsxlsut,1,3
othlqh7p,1,0
pcaduvl9,1,0
11zsb8lv,1,2
6tx0tbkg,0,4
8b350sgn,1,4
z6d86zch,0,0
hxa7hy7a,0,2
i33993n4,1,1
bfiy5pu5,1,2
wh50jyoo,1,3
k63rvwoz,1,2
qxiwe6rg,0,1
l7jy7otk,0,3
ude358tr,1,2
e9qdi3g1,0,0
3iwpfvb7,1,2
1ghlu8m8,1,2
7mhxofkc,1,0
ggxp5cit,1,1
uf8cyotw,1,1
g7nfdinu,0,4
31eiwucx,0,3
67xkwq0y,0,1
wm9q7ftm,1,1
fwg895na,1,4
2fqztio4,1,3
m7pp0pnn,0,1
lo0hhgh5,1,1
xw6t1oxh,0,0
fdxk31wb,0,0
htfnsgpy,0,2
8257ge0q,0,4
uz2z0kdn,1,4
upcj8mo7,0,2
65efuxq9,1,2
njc2goui,0,4
fezac2ex,0,2
va5e742g,0,1
rrdnwt2f,1,2
es5cs9ui,1,0
14nijcp5,0,3
2ay7ov50,0,0
ew25x1fv,1,1
k1pbcd6f,1,1
xnoq37kt,0,0
ll8sn5yz,0,4
7vxuqdrm,0,1
swjjjksl,0,4
66uml3so,0,3
jpx16f1k,1,2
yntl2ug0,1,3
5wh23gxr,1,4
irjutfvj,0,3
839ag77q,1,4
9vjuhbp9,1,0
vrnegn2b,1,3
4jtj27yh,1,2
6uamwjpi,1,2
wujt4ftl,0,3
h33hw8d0,1,0
9jrd4hqf,1,1
ghdiluvn,1,1
hdczp0nw,1,2
ntj5r2sl,1,4
rw4vnzvz,1,4
n2hloiki,1,3
vqa7izq2,0,2
nmnr06dj,1,4
in9rg4xv,1,2
349n1d6d,1,4
zbc7qk4k,0,0
6ilsidbx,1,4
287gt76i,1,0
3hzcd3ge,1,0
q10f7ia4,1,1
1sascebf,0,0
e54ukigd,0,4
ix1cnaq2,1,3
yotos87m,0,0
vz01sosr,0,2
2hvnkvon,0,1
nlhapwf5,1,4
20xkiaip,0,0
rqq5qob8,1,0
67kbqnxp,1,2
vmsr75rm,1,3
g7f9fzja,1,2
hsao2qwk,1,1
bsepr1b2,0,0
0uc87nxp,1,2
0jf6dnob,0,1
k8hup3ft,1,3
j6ac4jrc,1,3
q97rcq6w,1,4
948ju63l,1,0
xsy4vy32,0,4
i3pj7k99,1,4
bv2j3t4h,1,1
8qfdtn0p,1,2
lcfr7cl6,1,3
p3frb7ei,1,4
5r8vo4kv,1,2
fflncc2a,1,4
trd83x9a,0,0
ge9ny3mu,1,4
b6lbu9w3,1,1
ggo9dvws,0,1
3kcvjxzd,0,4
vyb4xz3m,1,0
